fecha,valor
2014-02-13 05:00:00,3.255
2014-02-12 05:00:00,3.256
2014-02-11 05:00:00,3.259
2014-02-10 05:00:00,3.254
2014-02-07 05:00:00,3.251
2014-02-06 05:00:00,3.252
2014-02-05 05:00:00,3.25
2014-02-04 05:00:00,3.254
2014-02-03 05:00:00,3.252
2014-01-31 05:00:00,3.242
2014-01-30 05:00:00,3.239
2014-01-29 05:00:00,3.238
2014-01-28 05:00:00,3.247
2014-01-27 05:00:00,3.238
2014-01-24 05:00:00,3.233
2014-01-23 05:00:00,3.221
2014-01-22 05:00:00,3.219
2014-01-21 05:00:00,3.217
2014-01-20 05:00:00,3.224
2014-01-17 05:00:00,3.233
2014-01-16 05:00:00,3.235
2014-01-15 05:00:00,3.24
2014-01-14 05:00:00,3.245
2014-01-13 05:00:00,3.246
2014-01-10 05:00:00,3.238
2014-01-09 05:00:00,3.224
2014-01-08 05:00:00,3.215
2014-01-07 05:00:00,3.223
2014-01-03 05:00:00,3.234
2014-01-02 05:00:00,3.219
2013-12-30 05:00:00,3.224
2013-12-27 05:00:00,3.243
2013-12-26 05:00:00,3.219
2013-12-24 05:00:00,3.204
2013-12-23 05:00:00,3.25
2013-12-20 05:00:00,3.242
2013-12-19 05:00:00,3.245
2013-12-18 05:00:00,3.243
2013-12-17 05:00:00,3.242
2013-12-16 05:00:00,3.238
2013-12-13 05:00:00,3.227
2013-12-12 05:00:00,3.214
2013-12-11 05:00:00,3.227
2013-12-10 05:00:00,3.235
2013-12-09 05:00:00,3.215
2013-12-06 05:00:00,3.193
2013-12-05 05:00:00,3.188
2013-12-04 05:00:00,3.188
2013-12-03 05:00:00,3.193
2013-12-02 05:00:00,3.18
2013-11-29 05:00:00,3.193
2013-11-28 05:00:00,3.204
2013-11-27 05:00:00,3.227
2013-11-26 05:00:00,3.212
2013-11-25 05:00:00,3.227
2013-11-22 05:00:00,3.239
2013-11-21 05:00:00,3.248
2013-11-20 05:00:00,3.245
2013-11-19 05:00:00,3.247
2013-11-18 05:00:00,3.249
2013-11-15 05:00:00,3.26
2013-11-14 05:00:00,3.256
2013-11-13 05:00:00,3.263
2013-11-12 05:00:00,3.262
2013-11-08 05:00:00,3.258
2013-11-07 05:00:00,3.265
2013-11-06 05:00:00,3.262
2013-11-05 05:00:00,3.257
2013-11-01 05:00:00,3.253
2013-10-31 05:00:00,3.254
2013-10-30 05:00:00,3.248
2013-10-29 05:00:00,3.247
2013-10-28 05:00:00,3.256
2013-10-25 05:00:00,3.258
2013-10-24 05:00:00,3.257
2013-10-23 05:00:00,3.258
2013-10-22 05:00:00,3.259
2013-10-21 05:00:00,3.263
2013-10-18 05:00:00,3.264
2013-10-17 05:00:00,3.261
2013-10-16 05:00:00,3.255
2013-10-15 05:00:00,3.254
2013-10-11 05:00:00,3.252
2013-10-10 05:00:00,3.256
2013-10-09 05:00:00,3.265
2013-10-08 05:00:00,3.267
2013-10-07 05:00:00,3.269
2013-10-04 05:00:00,3.272
2013-10-03 05:00:00,3.266
2013-10-02 05:00:00,3.261
2013-10-01 05:00:00,3.262
2013-09-30 05:00:00,3.277
2013-09-27 05:00:00,3.28
2013-09-26 05:00:00,3.284
2013-09-25 05:00:00,3.277
2013-09-24 05:00:00,3.274
2013-09-23 05:00:00,3.279
2013-09-20 05:00:00,3.27
2013-09-19 05:00:00,3.27
2013-09-18 05:00:00,3.268
2013-09-17 05:00:00,3.259
2013-09-16 05:00:00,3.26
2013-09-13 05:00:00,3.258
2013-09-12 05:00:00,3.256
2013-09-11 05:00:00,3.259
2013-09-10 05:00:00,3.259
2013-09-09 05:00:00,3.259
2013-09-06 05:00:00,3.261
2013-09-05 05:00:00,3.256
2013-09-04 05:00:00,3.248
2013-09-03 05:00:00,3.247
2013-09-02 05:00:00,3.255
2013-08-30 05:00:00,3.262
2013-08-29 05:00:00,3.262
2013-08-28 05:00:00,3.261
2013-08-27 05:00:00,3.265
2013-08-26 05:00:00,3.266
2013-08-23 05:00:00,3.264
2013-08-22 05:00:00,3.267
2013-08-21 05:00:00,3.261
2013-08-20 05:00:00,3.256
2013-08-16 05:00:00,3.251
2013-08-15 05:00:00,3.255
2013-08-14 05:00:00,3.254
2013-08-13 05:00:00,3.254
2013-08-12 05:00:00,3.256
2013-08-09 05:00:00,3.26
2013-08-08 05:00:00,3.251
2013-08-06 05:00:00,3.248
2013-08-05 05:00:00,3.248
2013-08-02 05:00:00,3.248
2013-08-01 05:00:00,3.248
2013-07-31 05:00:00,3.25
2013-07-30 05:00:00,3.252
2013-07-29 05:00:00,3.257
2013-07-26 05:00:00,3.252
2013-07-25 05:00:00,3.251
2013-07-24 05:00:00,3.251
2013-07-23 05:00:00,3.25
2013-07-22 05:00:00,3.247
2013-07-19 05:00:00,3.216
2013-07-18 05:00:00,3.166
2013-07-17 05:00:00,3.145
2013-07-16 05:00:00,3.138
2013-07-15 05:00:00,3.138
2013-07-12 05:00:00,3.143
2013-07-11 05:00:00,3.146
2013-07-10 05:00:00,3.146
2013-07-09 05:00:00,3.155
2013-07-08 05:00:00,3.161
2013-07-05 05:00:00,3.151
2013-07-04 05:00:00,3.155
2013-07-03 05:00:00,3.158
2013-07-02 05:00:00,3.167
2013-06-28 05:00:00,3.161
2013-06-27 05:00:00,3.151
2013-06-26 05:00:00,3.128
2013-06-25 05:00:00,3.125
2013-06-24 05:00:00,3.13
2013-06-21 05:00:00,3.141
2013-06-20 05:00:00,3.149
2013-06-19 05:00:00,3.16
2013-06-18 05:00:00,3.167
2013-06-17 05:00:00,3.179
2013-06-14 05:00:00,3.182
2013-06-13 05:00:00,3.178
2013-06-12 05:00:00,3.171
2013-06-11 05:00:00,3.165
2013-06-07 05:00:00,3.183
2013-06-06 05:00:00,3.18
2013-06-05 05:00:00,3.179
2013-06-04 05:00:00,3.175
2013-05-31 05:00:00,3.18
2013-05-30 05:00:00,3.184
2013-05-29 05:00:00,3.189
2013-05-28 05:00:00,3.195
2013-05-27 05:00:00,3.212
2013-05-24 05:00:00,3.222
2013-05-23 05:00:00,3.228
2013-05-22 05:00:00,3.222
2013-05-21 05:00:00,3.219
2013-05-20 05:00:00,3.215
2013-05-17 05:00:00,3.201
2013-05-16 05:00:00,3.198
2013-05-15 05:00:00,3.188
2013-05-14 05:00:00,3.198
2013-05-10 05:00:00,3.224
2013-05-09 05:00:00,3.219
2013-05-08 05:00:00,3.182
2013-05-07 05:00:00,3.15
2013-05-06 05:00:00,3.112
2013-05-03 05:00:00,3.13
2013-05-02 05:00:00,3.125
2013-04-30 05:00:00,3.112
2013-04-29 05:00:00,3.125
2013-04-26 05:00:00,3.13
2013-04-25 05:00:00,3.145
2013-04-24 05:00:00,3.15
2013-04-23 05:00:00,3.159
2013-04-22 05:00:00,3.181
2013-04-19 05:00:00,3.171
2013-04-18 05:00:00,3.173
2013-04-17 05:00:00,3.169
2013-04-16 05:00:00,3.165
2013-04-15 05:00:00,3.144
2013-04-12 05:00:00,3.122
2013-04-11 05:00:00,3.13
2013-04-10 05:00:00,3.136
2013-04-09 05:00:00,3.13
2013-04-08 05:00:00,3.142
2013-04-05 05:00:00,3.141
2013-04-04 05:00:00,3.145
2013-04-03 05:00:00,3.154
2013-04-02 05:00:00,3.164
2013-04-01 05:00:00,3.182
2013-03-27 05:00:00,3.202
2013-03-26 05:00:00,3.227
2013-03-22 05:00:00,3.698
2013-03-21 05:00:00,3.703
2013-03-20 05:00:00,3.716
2013-03-19 05:00:00,3.745
2013-03-18 05:00:00,3.745
2013-03-15 05:00:00,3.737
2013-03-14 05:00:00,3.745
2013-03-13 05:00:00,3.739
2013-03-12 05:00:00,3.741
2013-03-11 05:00:00,3.755
2013-03-08 05:00:00,3.755
2013-03-07 05:00:00,3.758
2013-03-06 05:00:00,3.752
2013-03-05 05:00:00,3.736
2013-03-04 05:00:00,3.733
2013-03-01 05:00:00,3.743
2013-02-28 05:00:00,3.748
2013-02-27 05:00:00,3.752
2013-02-26 05:00:00,3.752
2013-02-25 05:00:00,3.749
2013-02-22 05:00:00,3.983
2013-02-21 05:00:00,3.98
2013-02-20 05:00:00,3.977
2013-02-19 05:00:00,3.983
2013-02-18 05:00:00,3.986
2013-02-15 05:00:00,3.988
2013-02-14 05:00:00,3.992
2013-02-13 05:00:00,4.002
2013-02-12 05:00:00,4.01
2013-02-11 05:00:00,4.01
2013-02-08 05:00:00,4.004
2013-02-07 05:00:00,3.996
2013-02-06 05:00:00,3.996
2013-02-05 05:00:00,3.994
2013-02-04 05:00:00,3.986
2013-02-01 05:00:00,3.967
2013-01-31 05:00:00,3.975
2013-01-30 05:00:00,3.996
2013-01-29 05:00:00,4.012
2013-01-28 05:00:00,4.217
2013-01-25 05:00:00,4.216
2013-01-24 05:00:00,4.215
2013-01-23 05:00:00,4.216
2013-01-22 05:00:00,4.213
2013-01-21 05:00:00,4.218
2013-01-18 05:00:00,4.22
2013-01-17 05:00:00,4.222
2013-01-16 05:00:00,4.216
2013-01-15 05:00:00,4.217
2013-01-14 05:00:00,4.218
2013-01-11 05:00:00,4.213
2013-01-10 05:00:00,4.216
2013-01-09 05:00:00,4.217
2013-01-08 05:00:00,4.217
2013-01-04 05:00:00,4.221
2013-01-03 05:00:00,4.237
2013-01-02 05:00:00,4.226
2012-12-28 05:00:00,4.243
2012-12-27 05:00:00,4.25
2012-12-26 05:00:00,4.253
2012-12-24 05:00:00,4.274
2012-12-21 05:00:00,4.515
2012-12-20 05:00:00,4.529
2012-12-19 05:00:00,4.532
2012-12-18 05:00:00,4.53
2012-12-17 05:00:00,4.532
2012-12-14 05:00:00,4.532
2012-12-13 05:00:00,4.533
2012-12-12 05:00:00,4.532
2012-12-11 05:00:00,4.529
2012-12-10 05:00:00,4.532
2012-12-07 05:00:00,4.532
2012-12-06 05:00:00,4.527
2012-12-05 05:00:00,4.525
2012-12-04 05:00:00,4.522
2012-12-03 05:00:00,4.514
2012-11-30 05:00:00,4.501
2012-11-29 05:00:00,4.501
2012-11-28 05:00:00,4.499
2012-11-27 05:00:00,4.505
2012-11-26 05:00:00,4.5
2012-11-23 05:00:00,4.745
2012-11-22 05:00:00,4.752
2012-11-21 05:00:00,4.755
2012-11-20 05:00:00,4.755
2012-11-19 05:00:00,4.753
2012-11-16 05:00:00,4.742
2012-11-15 05:00:00,4.708
2012-11-14 05:00:00,4.708
2012-11-13 05:00:00,4.709
2012-11-09 05:00:00,4.725
2012-11-08 05:00:00,4.742
2012-11-07 05:00:00,4.754
2012-11-06 05:00:00,4.758
2012-11-02 05:00:00,4.76
2012-11-01 05:00:00,4.742
2012-10-31 05:00:00,4.742
2012-10-30 05:00:00,4.737
2012-10-29 05:00:00,4.756
2012-10-26 05:00:00,4.755
2012-10-25 05:00:00,4.779
2012-10-24 05:00:00,4.787
2012-10-23 05:00:00,4.796
2012-10-22 05:00:00,4.795
2012-10-19 05:00:00,4.794
2012-10-18 05:00:00,4.786
2012-10-17 05:00:00,4.78
2012-10-16 05:00:00,4.776
2012-10-12 05:00:00,4.772
2012-10-11 05:00:00,4.778
2012-10-10 05:00:00,4.78
2012-10-09 05:00:00,4.778
2012-10-08 05:00:00,4.776
2012-10-05 05:00:00,4.772
2012-10-04 05:00:00,4.774
2012-10-03 05:00:00,4.761
2012-10-02 05:00:00,4.754
2012-10-01 05:00:00,4.777
2012-09-28 05:00:00,4.777
2012-09-27 05:00:00,4.776
2012-09-26 05:00:00,4.777
2012-09-25 05:00:00,4.778
2012-09-24 05:00:00,4.779
2012-09-21 05:00:00,4.776
2012-09-20 05:00:00,4.774
2012-09-19 05:00:00,4.764
2012-09-18 05:00:00,4.756
2012-09-17 05:00:00,4.76
2012-09-14 05:00:00,4.768
2012-09-13 05:00:00,4.774
2012-09-12 05:00:00,4.774
2012-09-11 05:00:00,4.774
2012-09-10 05:00:00,4.777
2012-09-07 05:00:00,4.782
2012-09-06 05:00:00,4.774
2012-09-05 05:00:00,4.771
2012-09-04 05:00:00,4.768
2012-09-03 05:00:00,4.771
2012-08-31 05:00:00,4.793
2012-08-30 05:00:00,4.817
2012-08-29 05:00:00,4.859
2012-08-28 05:00:00,4.875
2012-08-27 05:00:00,4.873
2012-08-24 05:00:00,5.114
2012-08-23 05:00:00,5.102
2012-08-22 05:00:00,5.093
2012-08-21 05:00:00,5.083
2012-08-17 05:00:00,5.133
2012-08-16 05:00:00,5.189
2012-08-15 05:00:00,5.248
2012-08-14 05:00:00,5.253
2012-08-13 05:00:00,5.251
2012-08-10 05:00:00,5.24
2012-08-09 05:00:00,5.257
2012-08-08 05:00:00,5.258
2012-08-06 05:00:00,5.258
2012-08-03 05:00:00,5.252
2012-08-02 05:00:00,5.253
2012-08-01 05:00:00,5.2
2012-07-31 05:00:00,5.258
2012-07-30 05:00:00,5.253
2012-07-27 05:00:00,5.471
2012-07-26 05:00:00,5.44
2012-07-25 05:00:00,5.413
2012-07-24 05:00:00,5.459
2012-07-23 05:00:00,5.456
2012-07-19 05:00:00,5.457
2012-07-18 05:00:00,5.456
2012-07-17 05:00:00,5.454
2012-07-16 05:00:00,5.451
2012-07-13 05:00:00,5.445
2012-07-12 05:00:00,5.426
2012-07-11 05:00:00,5.412
2012-07-10 05:00:00,5.397
2012-07-09 05:00:00,5.368
2012-07-06 05:00:00,5.359
2012-07-05 05:00:00,5.33
2012-07-04 05:00:00,5.322
2012-07-03 05:00:00,5.31
2012-06-29 05:00:00,5.316
2012-06-28 05:00:00,5.299
2012-06-27 05:00:00,5.31
2012-06-26 05:00:00,5.321
2012-06-25 05:00:00,5.315
2012-06-22 05:00:00,5.306
2012-06-21 05:00:00,5.3
2012-06-20 05:00:00,5.31
2012-06-19 05:00:00,5.312
2012-06-15 05:00:00,5.319
2012-06-14 05:00:00,5.313
2012-06-13 05:00:00,5.306
2012-06-12 05:00:00,5.302
2012-06-08 05:00:00,5.299
2012-06-07 05:00:00,5.295
2012-06-06 05:00:00,5.287
2012-06-05 05:00:00,5.284
2012-06-04 05:00:00,5.281
2012-06-01 05:00:00,5.278
2012-05-31 05:00:00,5.277
2012-05-30 05:00:00,5.276
2012-05-29 05:00:00,5.274
2012-05-28 05:00:00,5.274
2012-05-25 05:00:00,5.273
2012-05-24 05:00:00,5.273
2012-05-23 05:00:00,5.272
2012-05-22 05:00:00,5.27
2012-05-18 05:00:00,5.268
2012-05-17 05:00:00,5.269
2012-05-16 05:00:00,5.269
2012-05-15 05:00:00,5.273
2012-05-14 05:00:00,5.272
2012-05-11 05:00:00,5.269
2012-05-10 05:00:00,5.268
2012-05-09 05:00:00,5.268
2012-05-08 05:00:00,5.267
2012-05-07 05:00:00,5.266
2012-05-04 05:00:00,5.262
2012-05-03 05:00:00,5.264
2012-05-02 05:00:00,5.263
2012-04-30 05:00:00,5.26
2012-04-27 05:00:00,5.262
2012-04-26 05:00:00,5.263
2012-04-25 05:00:00,5.265
2012-04-24 05:00:00,5.263
2012-04-23 05:00:00,5.262
2012-04-20 05:00:00,5.259
2012-04-19 05:00:00,5.256
2012-04-18 05:00:00,5.254
2012-04-17 05:00:00,5.252
2012-04-16 05:00:00,5.251
2012-04-13 05:00:00,5.248
2012-04-12 05:00:00,5.251
2012-04-11 05:00:00,5.252
2012-04-10 05:00:00,5.251
2012-04-09 05:00:00,5.253
2012-04-04 05:00:00,5.252
2012-04-03 05:00:00,5.253
2012-04-02 05:00:00,5.253
2012-03-30 05:00:00,5.25
2012-03-29 05:00:00,5.252
2012-03-28 05:00:00,5.254
2012-03-27 05:00:00,5.255
2012-03-26 05:00:00,5.255
2012-03-23 05:00:00,5.256
2012-03-22 05:00:00,5.254
2012-03-21 05:00:00,5.254
2012-03-20 05:00:00,5.255
2012-03-16 05:00:00,5.254
2012-03-15 05:00:00,5.253
2012-03-14 05:00:00,5.252
2012-03-13 05:00:00,5.253
2012-03-12 05:00:00,5.252
2012-03-09 05:00:00,5.252
2012-03-08 05:00:00,5.251
2012-03-07 05:00:00,5.248
2012-03-06 05:00:00,5.246
2012-03-05 05:00:00,5.242
2012-03-02 05:00:00,5.241
2012-03-01 05:00:00,5.246
2012-02-29 05:00:00,5.244
2012-02-28 05:00:00,5.248
2012-02-27 05:00:00,5.248
2012-02-24 05:00:00,5.018
2012-02-23 05:00:00,5.013
2012-02-22 05:00:00,5.013
2012-02-21 05:00:00,5.013
2012-02-20 05:00:00,5.012
2012-02-17 05:00:00,5.009
2012-02-16 05:00:00,5.01
2012-02-15 05:00:00,5.008
2012-02-14 05:00:00,5.008
2012-02-13 05:00:00,5.008
2012-02-10 05:00:00,5.005
2012-02-09 05:00:00,5.007
2012-02-08 05:00:00,5.004
2012-02-07 05:00:00,5.006
2012-02-06 05:00:00,5.001
2012-02-03 05:00:00,4.999
2012-02-02 05:00:00,4.999
2012-02-01 05:00:00,5.001
2012-01-31 05:00:00,5.001
2012-01-30 05:00:00,4.746
2012-01-27 05:00:00,4.749
2012-01-26 05:00:00,4.744
2012-01-25 05:00:00,4.744
2012-01-24 05:00:00,4.746
2012-01-23 05:00:00,4.741
2012-01-20 05:00:00,4.738
2012-01-19 05:00:00,4.74
2012-01-18 05:00:00,4.743
2012-01-17 05:00:00,4.749
2012-01-16 05:00:00,4.749
2012-01-13 05:00:00,4.752
2012-01-12 05:00:00,4.753
2012-01-11 05:00:00,4.753
2012-01-10 05:00:00,4.753
2012-01-06 05:00:00,4.752
2012-01-05 05:00:00,4.758
2012-01-04 05:00:00,4.753
2012-01-03 05:00:00,4.774
2012-01-02 05:00:00,4.806
2011-12-29 05:00:00,4.819
2011-12-28 05:00:00,4.811
2011-12-27 05:00:00,4.779
2011-12-26 05:00:00,4.804
2011-12-23 05:00:00,4.806
2011-12-22 05:00:00,4.804
2011-12-21 05:00:00,4.806
2011-12-20 05:00:00,4.798
2011-12-19 05:00:00,4.802
2011-12-16 05:00:00,4.795
2011-12-15 05:00:00,4.79
2011-12-14 05:00:00,4.798
2011-12-13 05:00:00,4.783
2011-12-12 05:00:00,4.793
2011-12-09 05:00:00,4.795
2011-12-07 05:00:00,4.809
2011-12-06 05:00:00,4.804
2011-12-05 05:00:00,4.802
2011-12-02 05:00:00,4.801
2011-12-01 05:00:00,4.802
2011-11-30 05:00:00,4.785
2011-11-29 05:00:00,4.793
2011-11-28 05:00:00,4.793
2011-11-25 05:00:00,4.567
2011-11-24 05:00:00,4.562
2011-11-23 05:00:00,4.623
2011-11-22 05:00:00,4.592
2011-11-21 05:00:00,4.586
2011-11-18 05:00:00,4.587
2011-11-17 05:00:00,4.615
2011-11-16 05:00:00,4.641
2011-11-15 05:00:00,4.668
2011-11-11 05:00:00,4.667
2011-11-10 05:00:00,4.631
2011-11-09 05:00:00,4.594
2011-11-08 05:00:00,4.557
2011-11-04 05:00:00,4.538
2011-11-03 05:00:00,4.549
2011-11-02 05:00:00,4.56
2011-11-01 05:00:00,4.572
2011-10-31 05:00:00,4.62
2011-10-28 05:00:00,4.641
2011-10-27 05:00:00,4.657
2011-10-26 05:00:00,4.66
2011-10-25 05:00:00,4.663
2011-10-24 05:00:00,4.663
2011-10-21 05:00:00,4.66
2011-10-20 05:00:00,4.658
2011-10-19 05:00:00,4.66
2011-10-18 05:00:00,4.663
2011-10-14 05:00:00,4.668
2011-10-13 05:00:00,4.669
2011-10-12 05:00:00,4.669
2011-10-11 05:00:00,4.669
2011-10-10 05:00:00,4.668
2011-10-07 05:00:00,4.667
2011-10-06 05:00:00,4.673
2011-10-05 05:00:00,4.668
2011-10-04 05:00:00,4.666
2011-10-03 05:00:00,4.62
2011-09-30 05:00:00,4.614
2011-09-29 05:00:00,4.625
2011-09-28 05:00:00,4.595
2011-09-27 05:00:00,4.583
2011-09-26 05:00:00,4.576
2011-09-23 05:00:00,4.641
2011-09-22 05:00:00,4.641
2011-09-21 05:00:00,4.625
2011-09-20 05:00:00,4.6
2011-09-19 05:00:00,4.546
2011-09-16 05:00:00,4.498
2011-09-15 05:00:00,4.498
2011-09-14 05:00:00,4.514
2011-09-13 05:00:00,4.525
2011-09-12 05:00:00,4.568
2011-09-09 05:00:00,4.545
2011-09-08 05:00:00,4.519
2011-09-07 05:00:00,4.53
2011-09-06 05:00:00,4.569
2011-09-05 05:00:00,4.535
2011-09-02 05:00:00,4.598
2011-09-01 05:00:00,4.615
2011-08-31 05:00:00,4.625
2011-08-30 05:00:00,4.61
2011-08-29 05:00:00,4.615
2011-08-26 05:00:00,4.667
2011-08-25 05:00:00,4.66
2011-08-24 05:00:00,4.615
2011-08-23 05:00:00,4.611
2011-08-22 05:00:00,4.588
2011-08-19 05:00:00,4.66
2011-08-18 05:00:00,4.647
2011-08-17 05:00:00,4.599
2011-08-16 05:00:00,4.588
2011-08-12 05:00:00,4.587
2011-08-11 05:00:00,4.588
2011-08-10 05:00:00,4.657
2011-08-09 05:00:00,4.578
2011-08-08 05:00:00,4.588
2011-08-05 05:00:00,4.625
2011-08-04 05:00:00,4.567
2011-08-03 05:00:00,4.593
2011-08-02 05:00:00,4.536
2011-08-01 05:00:00,4.532
2011-07-29 05:00:00,4.313
2011-07-28 05:00:00,4.309
2011-07-27 05:00:00,4.292
2011-07-26 05:00:00,4.255
2011-07-25 05:00:00,4.329
2011-07-22 05:00:00,4.397
2011-07-21 05:00:00,4.361
2011-07-19 05:00:00,4.35
2011-07-18 05:00:00,4.335
2011-07-15 05:00:00,4.306
2011-07-14 05:00:00,4.341
2011-07-13 05:00:00,4.293
2011-07-12 05:00:00,4.281
2011-07-11 05:00:00,4.329
2011-07-08 05:00:00,4.334
2011-07-07 05:00:00,4.367
2011-07-06 05:00:00,4.334
2011-07-05 05:00:00,4.3
2011-07-01 05:00:00,4.265
2011-06-30 05:00:00,4.253
2011-06-29 05:00:00,4.253
2011-06-28 05:00:00,4.242
2011-06-24 05:00:00,4.254
2011-06-23 05:00:00,4.265
2011-06-22 05:00:00,4.253
2011-06-21 05:00:00,4.258
2011-06-20 05:00:00,4.247
2011-06-17 05:00:00,4.023
2011-06-16 05:00:00,4.049
2011-06-15 05:00:00,4.044
2011-06-14 05:00:00,3.991
2011-06-13 05:00:00,4.021
2011-06-10 05:00:00,3.999
2011-06-09 05:00:00,4.002
2011-06-08 05:00:00,4.068
2011-06-07 05:00:00,4.033
2011-06-03 05:00:00,4.043
2011-06-02 05:00:00,4.026
2011-06-01 05:00:00,4.01
2011-05-31 05:00:00,3.996
2011-05-30 05:00:00,3.733
2011-05-27 05:00:00,3.754
2011-05-26 05:00:00,3.749
2011-05-25 05:00:00,3.78
2011-05-24 05:00:00,3.78
2011-05-23 05:00:00,3.78
2011-05-20 05:00:00,3.769
2011-05-19 05:00:00,3.791
2011-05-18 05:00:00,3.812
2011-05-17 05:00:00,4.102
2011-05-16 05:00:00,4.038
2011-05-13 05:00:00,3.985
2011-05-12 05:00:00,3.931
2011-05-11 05:00:00,3.896
2011-05-10 05:00:00,3.891
2011-05-09 05:00:00,3.901
2011-05-06 05:00:00,3.917
2011-05-05 05:00:00,3.901
2011-05-04 05:00:00,3.875
2011-05-03 05:00:00,3.838
2011-05-02 05:00:00,3.794
2011-04-29 05:00:00,3.704
2011-04-28 05:00:00,3.713
2011-04-27 05:00:00,3.701
2011-04-26 05:00:00,3.686
2011-04-25 05:00:00,3.649
2011-04-20 05:00:00,3.638
2011-04-19 05:00:00,3.596
2011-04-18 05:00:00,3.638
2011-04-15 05:00:00,3.554
2011-04-14 05:00:00,3.497
2011-04-13 05:00:00,3.497
2011-04-12 05:00:00,3.56
2011-04-11 05:00:00,3.56
2011-04-08 05:00:00,3.559
2011-04-07 05:00:00,3.56
2011-04-06 05:00:00,3.507
2011-04-05 05:00:00,3.56
2011-04-04 05:00:00,3.612
2011-04-01 05:00:00,3.559
2011-03-31 05:00:00,3.623
2011-03-30 05:00:00,3.636
2011-03-29 05:00:00,3.623
2011-03-28 05:00:00,3.586
2011-03-25 05:00:00,3.575
2011-03-24 05:00:00,3.607
2011-03-23 05:00:00,3.633
2011-03-22 05:00:00,3.581
2011-03-18 05:00:00,3.339
2011-03-17 05:00:00,3.345
2011-03-16 05:00:00,3.271
2011-03-15 05:00:00,3.243
2011-03-14 05:00:00,3.295
2011-03-11 05:00:00,3.24
2011-03-10 05:00:00,3.222
2011-03-09 05:00:00,3.167
2011-03-08 05:00:00,3.088
2011-03-07 05:00:00,3.114
2011-03-04 05:00:00,3.198
2011-03-03 05:00:00,3.222
2011-03-02 05:00:00,3.245
2011-03-01 05:00:00,3.277
2011-02-28 05:00:00,3.277
2011-02-25 05:00:00,3.081
2011-02-24 05:00:00,3.065
2011-02-23 05:00:00,3.046
2011-02-22 05:00:00,3.044
2011-02-21 05:00:00,3.055
2011-02-18 05:00:00,3.073
2011-02-17 05:00:00,3.065
2011-02-16 05:00:00,3.057
2011-02-15 05:00:00,3.02
2011-02-14 05:00:00,3.02
2011-02-11 05:00:00,3.013
2011-02-10 05:00:00,3.052
2011-02-09 05:00:00,3.041
2011-02-08 05:00:00,3.083
2011-02-07 05:00:00,3.085
2011-02-04 05:00:00,3.065
2011-02-03 05:00:00,3.067
2011-02-02 05:00:00,3.05
2011-02-01 05:00:00,3.053
2011-01-31 05:00:00,3.071
2011-01-28 05:00:00,3.044
2011-01-27 05:00:00,3.036
2011-01-26 05:00:00,3.031
2011-01-25 05:00:00,3.003
2011-01-24 05:00:00,3.034
2011-01-21 05:00:00,3.028
2011-01-20 05:00:00,3.02
2011-01-19 05:00:00,3.02
2011-01-18 05:00:00,3.031
2011-01-17 05:00:00,3.031
2011-01-14 05:00:00,3.031
2011-01-13 05:00:00,3.026
2011-01-12 05:00:00,3.031
2011-01-11 05:00:00,3.052
2011-01-07 05:00:00,3.047
2011-01-06 05:00:00,3.058
2011-01-05 05:00:00,3.067
2011-01-04 05:00:00,3.062
2011-01-03 05:00:00,3.06
2010-12-30 05:00:00,3.044
2010-12-29 05:00:00,3.005
2010-12-28 05:00:00,3.06
2010-12-27 05:00:00,3.05
2010-12-24 05:00:00,3.078
2010-12-23 05:00:00,3.073
2010-12-22 05:00:00,3.071
2010-12-21 05:00:00,3.076
2010-12-20 05:00:00,3.046
2010-12-17 05:00:00,3.065
2010-12-16 05:00:00,3.065
2010-12-15 05:00:00,3.057
2010-12-14 05:00:00,3.005
2010-12-13 05:00:00,3.044
2010-12-10 05:00:00,3.078
2010-12-09 05:00:00,3.078
2010-12-07 05:00:00,3.077
2010-12-06 05:00:00,3.041
2010-12-03 05:00:00,3.049
2010-12-02 05:00:00,3.057
2010-12-01 05:00:00,3.015
2010-11-30 05:00:00,3.005
2010-11-29 05:00:00,3.026
2010-11-26 05:00:00,3.02
2010-11-25 05:00:00,3.01
2010-11-24 05:00:00,3.02
2010-11-23 05:00:00,3.069
2010-11-22 05:00:00,3.061
2010-11-19 05:00:00,3.051
2010-11-18 05:00:00,3.05
2010-11-17 05:00:00,3.023
2010-11-16 05:00:00,3.044
2010-11-12 05:00:00,3.046
2010-11-11 05:00:00,3.029
2010-11-10 05:00:00,3.012
2010-11-09 05:00:00,3.005
2010-11-08 05:00:00,3.001
2010-11-05 05:00:00,3.004
2010-11-04 05:00:00,3.005
2010-11-03 05:00:00,3.01
2010-11-02 05:00:00,3.01
2010-10-29 05:00:00,3.01
2010-10-28 05:00:00,3.013
2010-10-27 05:00:00,3.028
2010-10-26 05:00:00,3.031
2010-10-25 05:00:00,3.034
2010-10-22 05:00:00,3.027
2010-10-21 05:00:00,3.017
2010-10-20 05:00:00,3.01
2010-10-19 05:00:00,3.01
2010-10-15 05:00:00,3.01
2010-10-14 05:00:00,3.005
2010-10-13 05:00:00,3.008
2010-10-12 05:00:00,3.008
2010-10-11 05:00:00,3.01
2010-10-08 05:00:00,3.028
2010-10-07 05:00:00,3.029
2010-10-06 05:00:00,3.029
2010-10-05 05:00:00,3.029
